bytes	files	directory
2849255477	3285	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep310/icp_replay_dataset
695757633	797	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep324/icp_replay_dataset
911272226	1070	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep351/icp_replay_dataset
5168866517	5880	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep366/icp_replay_dataset
1562920465	1786	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep367/icp_replay_dataset
2727308397	3347	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep470/icp_replay_dataset
5365514452	5799	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep479/icp_replay_dataset
1064866586	1240	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep484/icp_replay_dataset
5026470729	5922	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep490/icp_replay_dataset
1319603455	1632	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep517/icp_replay_dataset
3354601590	3854	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep534/icp_replay_dataset
5271335611	5978	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep539/icp_replay_dataset
1676622939	1784	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep555/icp_replay_dataset
1126951652	1341	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep579/icp_replay_dataset
739396781	829	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep581/icp_replay_dataset
5204771454	5951	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep5/icp_replay_dataset
1068506799	1423	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep646/icp_replay_dataset
2146561425	2471	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep647/icp_replay_dataset
1313672097	1575	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep656/icp_replay_dataset
1258557308	1392	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep658/icp_replay_dataset
1534306863	1843	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep669/icp_replay_dataset
2126138412	2623	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep670/icp_replay_dataset
1627061318	1963	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep671/icp_replay_dataset
621257266	699	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep688/icp_replay_dataset
1264237555	1425	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep696/icp_replay_dataset
630459392	672	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep783/icp_replay_dataset
3401423402	3732	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep784/icp_replay_dataset
610052426	643	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep785/icp_replay_dataset
669704343	763	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep813/icp_replay_dataset
1519945972	1720	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep815/icp_replay_dataset
36081165	25	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep844/icp_replay_dataset
883326848	1032	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep86/icp_replay_dataset
1076571545	1215	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep888/icp_replay_dataset
1211172409	1453	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep889/icp_replay_dataset
4342248878	4660	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep88/icp_replay_dataset
5140998332	5706	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep89/icp_replay_dataset
5084657518	5949	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep95/icp_replay_dataset
1581025720	1842	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_bruteforce_matched50_20260821_ep961/icp_replay_dataset
507179215	574	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep1004/icp_replay_dataset
1895968868	2145	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep1038/icp_replay_dataset
1657684627	1846	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep1062/icp_replay_dataset
1671476060	1874	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep189/icp_replay_dataset
1831546574	2057	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep205/icp_replay_dataset
1664047593	1893	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep20/icp_replay_dataset
1690106841	2148	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep264/icp_replay_dataset
1051290753	1192	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep268/icp_replay_dataset
1651970476	1940	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep271/icp_replay_dataset
3021683466	3555	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep310/icp_replay_dataset
2531272007	2798	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep319/icp_replay_dataset
563958266	644	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep324/icp_replay_dataset
2166365520	2661	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep351/icp_replay_dataset
1669838221	1906	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep366/icp_replay_dataset
2368081675	2656	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep367/icp_replay_dataset
2703874596	3287	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep470/icp_replay_dataset
1352906216	1394	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep479/icp_replay_dataset
1682533368	2048	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep484/icp_replay_dataset
4764189244	5654	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep490/icp_replay_dataset
1438274202	1722	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep517/icp_replay_dataset
1650328419	1996	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep534/icp_replay_dataset
1240166055	1394	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep539/icp_replay_dataset
1695605582	1784	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep555/icp_replay_dataset
1966634136	2270	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep579/icp_replay_dataset
1808699339	2134	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep581/icp_replay_dataset
1483735015	1567	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep5/icp_replay_dataset
5228495785	5775	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep646/icp_replay_dataset
3560220887	4212	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep647/icp_replay_dataset
1727620248	2086	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep656/icp_replay_dataset
1419523117	1632	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep658/icp_replay_dataset
1508922324	1753	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep669/icp_replay_dataset
5168741209	5878	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep670/icp_replay_dataset
1508761950	1753	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep671/icp_replay_dataset
678299343	730	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep688/icp_replay_dataset
983276619	1094	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep696/icp_replay_dataset
659957111	702	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep783/icp_replay_dataset
438864486	462	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep784/icp_replay_dataset
630452589	672	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep785/icp_replay_dataset
2369364617	2716	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep806/icp_replay_dataset
1758097061	2019	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep813/icp_replay_dataset
1023501906	1150	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep815/icp_replay_dataset
2424776057	2680	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep844/icp_replay_dataset
988536879	1157	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep86/icp_replay_dataset
1073979817	1215	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep888/icp_replay_dataset
3487643019	4002	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep889/icp_replay_dataset
1388924152	1481	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep88/icp_replay_dataset
1687267659	1684	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep89/icp_replay_dataset
5092150783	5949	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep95/icp_replay_dataset
1510828096	1752	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_icp_yaw_matched50_20260820_ep961/icp_replay_dataset
1676958351	1932	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep1004/icp_replay_dataset
1094892853	1185	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep1038/icp_replay_dataset
1318274945	1457	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep1062/icp_replay_dataset
1249159739	1455	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep189/icp_replay_dataset
2017264471	2267	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep205/icp_replay_dataset
569606135	642	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep20/icp_replay_dataset
1461307659	1789	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep264/icp_replay_dataset
1756420665	2059	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep268/icp_replay_dataset
1821225919	2152	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep271/icp_replay_dataset
2856324546	3256	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep310/icp_replay_dataset
1598702338	1720	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep319/icp_replay_dataset
642393095	737	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep324/icp_replay_dataset
2636580253	3233	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep351/icp_replay_dataset
1856306755	2117	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep366/icp_replay_dataset
4258673333	4966	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep367/icp_replay_dataset
2531765704	2837	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep470/icp_replay_dataset
5823211526	6014	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_policy_v2_active50_no_oracle_yaw_kdtree_matched50_20260819_ep479/icp_replay_dataset
